date,tt,rh,pp,ws,wd,sr,rr
2024-03-11 20:00:00+00,24.92,95.4,993.4216,0.971,63.47,0.0,0.0
2024-03-11 20:10:00+00,24.96,95.1,993.5198,0.97,65.38,0.0,0.0
2024-03-11 20:20:00+00,24.99,95.1,993.4851,0.951,72.29,0.0,0.0
2024-03-11 20:30:00+00,25.02,95.2,993.3938,1.102,71.18,0.0,0.0
2024-03-11 20:40:00+00,25.02,95.1,993.4696,0.972,67.01,0.0,0.0
2024-03-11 20:50:00+00,25.02,94.9,993.5851,0.737,66.29,0.0,0.0
2024-03-11 21:00:00+00,25.04,94.9,993.66,0.775,65.74,0.0,0.0
2024-03-11 21:10:00+00,25.08,94.8,993.7734,0.852,60.71,0.0,0.0
2024-03-11 21:20:00+00,25.13,94.4,993.7713,1.015,77.86,0.0,0.0
2024-03-11 21:30:00+00,25.15,94.2,993.7656,0.898,83.8,0.0,0.0
2024-03-11 21:40:00+00,25.18,94.4,993.8776,0.692,66.4,0.0,0.0
2024-03-11 21:50:00+00,25.17,94.4,993.9442,0.917,62.8,0.0,0.0
2024-03-11 22:00:00+00,25.21,94.3,993.9482,0.995,70.16,0.0,0.0
2024-03-11 22:10:00+00,25.21,94.3,993.8611,1.057,78.61,0.0,0.0
2024-03-11 22:20:00+00,25.21,94.4,993.8713,0.667,90.5,0.0,0.0
2024-03-11 22:30:00+00,25.2,94.5,993.9493,0.61,59.66,0.0,0.0
2024-03-11 22:40:00+00,25.2,94.4,993.947,0.681,69.65,0.0,0.0
2024-03-11 22:50:00+00,25.15,94.5,993.9736,0.491,79.13,1.439,0.0
2024-03-11 23:00:00+00,25.09,94.6,994.0401,0.966,70.45,11.81,0.0
2024-03-11 23:10:00+00,25.17,93.9,994.1623,0.727,65.42,27.14,0.0
2024-03-11 23:20:00+00,25.27,93.6,994.2082,0.583,58.74,45.02,0.0
2024-03-11 23:30:00+00,25.41,93.3,994.3868,0.267,80.7,74.84,0.0
2024-03-11 23:40:00+00,25.86,91.6,994.6162,0.64,60.15,124.6,0.0
2024-03-11 23:50:00+00,26.17,89.6,994.7764,0.983,51.75,139.2,0.0
2024-03-12 00:00:00+00,26.77,85.7,994.9151,0.78,48.6,204.8,0.0
2024-03-12 00:10:00+00,27.53,81.7,994.801,0.687,69.37,267.6,0.0
2024-03-12 00:20:00+00,28.15,78.78,994.8299,0.886,85.4,316.6,0.0
2024-03-12 00:30:00+00,28.4,76.78,994.9533,0.848,61.3,281.9,0.0
2024-03-12 00:40:00+00,28.75,75.65,994.9005,0.91,65.18,421.9,0.0
2024-03-12 00:50:00+00,29.02,74.79,994.8694,0.596,73.44,339.1,0.0
2024-03-12 01:00:00+00,28.65,76.34,994.8763,0.832,91.8,366.4,0.0
2024-03-12 01:10:00+00,29.26,74.16,995.0654,0.445,91.7,367.0,0.0
2024-03-12 01:20:00+00,29.54,73.88,995.1173,0.972,78.74,488.4,0.0
2024-03-12 01:30:00+00,29.72,71.85,995.2928,1.52,82.6,486.6,0.0
2024-03-12 01:40:00+00,29.73,71.08,995.3036,0.915,93.0,522.4,0.0
2024-03-12 01:50:00+00,30.11,69.85,995.1638,0.996,80.1,621.4,0.0
2024-03-12 02:00:00+00,30.52,68.78,995.2274,0.771,106.0,677.3,0.0
2024-03-12 02:10:00+00,31.21,67.97,995.1346,0.885,75.65,741.2,0.0
2024-03-12 02:20:00+00,31.23,63.54,994.9218,1.877,93.6,705.3,0.0
2024-03-12 02:30:00+00,31.04,64.19,994.7604,1.286,84.1,562.9,0.0
2024-03-12 02:40:00+00,31.05,62.67,994.5219,1.643,72.79,669.2,0.0
2024-03-12 02:50:00+00,31.58,61.95,994.3166,1.228,76.83,725.3,0.0
2024-03-12 03:00:00+00,31.9,59.85,994.1978,1.499,65.44,724.5,0.0
2024-03-12 03:10:00+00,31.86,60.1,993.9669,0.994,108.8,720.7,0.0
2024-03-12 03:20:00+00,32.08,59.51,993.9933,1.192,68.15,708.3,0.0
2024-03-12 03:30:00+00,32.16,58.86,994.0421,1.18,115.6,746.8,0.0
2024-03-12 03:40:00+00,32.29,58.15,994.0219,1.157,136.6,760.2,0.0
2024-03-12 03:50:00+00,32.51,57.99,993.8214,1.322,67.02,840.0,0.0
2024-03-12 04:00:00+00,32.72,55.49,993.7491,1.474,123.2,891.0,0.0
2024-03-12 04:10:00+00,32.9,55.96,993.6312,1.379,93.9,900.0,0.0
2024-03-12 04:20:00+00,33.04,54.64,993.7136,1.174,130.9,908.0,0.0
2024-03-12 04:30:00+00,33.15,54.64,993.7262,1.091,163.6,826.0,0.0
2024-03-12 04:40:00+00,33.05,54.62,993.6586,0.966,233.6,574.2,0.0
2024-03-12 04:50:00+00,32.9,55.73,993.4625,0.783,169.7,741.9,0.0
2024-03-12 05:00:00+00,33.18,52.84,993.2548,1.123,201.6,883.0,0.0
2024-03-12 05:10:00+00,33.38,54.23,993.1624,1.382,154.8,797.4,0.0
2024-03-12 05:20:00+00,33.39,53.9,993.0366,1.127,157.4,656.0,0.0
2024-03-12 05:30:00+00,33.52,50.68,992.9406,1.032,177.6,694.4,0.0
2024-03-12 05:40:00+00,33.88,52.54,992.8161,1.092,106.6,968.0,0.0
2024-03-12 05:50:00+00,34.25,50.99,992.6044,1.136,236.9,859.0,0.0
2024-03-12 06:00:00+00,34.31,50.04,992.527,1.424,169.8,733.6,0.0
2024-03-12 06:10:00+00,33.86,51.44,992.366,1.212,192.7,543.7,0.0
2024-03-12 06:20:00+00,33.81,51.6,992.1604,1.31,277.3,394.5,0.0
2024-03-12 06:30:00+00,33.6,51.11,992.0088,0.983,243.3,367.8,0.0
2024-03-12 06:40:00+00,33.16,52.83,991.9184,1.318,276.1,329.4,0.0
2024-03-12 06:50:00+00,32.9,52.34,991.9229,1.893,288.1,285.0,0.0
2024-03-12 07:00:00+00,32.83,51.09,991.8594,1.686,270.9,263.2,0.0
2024-03-12 07:10:00+00,32.79,49.83,991.8656,1.75,242.9,259.5,0.0
2024-03-12 07:20:00+00,32.78,51.04,991.6751,1.265,276.8,273.5,0.0
2024-03-12 07:30:00+00,32.85,51.41,991.6585,1.371,279.7,331.5,0.0
2024-03-12 07:40:00+00,33.1,51.53,991.5362,0.762,232.3,334.5,0.0
2024-03-12 07:50:00+00,33.11,52.22,991.461,0.885,249.3,346.4,0.0
2024-03-12 08:00:00+00,32.92,54.81,991.3398,1.162,163.6,386.3,0.0
2024-03-12 08:10:00+00,32.92,55.77,991.4153,0.965,192.2,349.4,0.0
2024-03-12 08:20:00+00,32.53,57.27,991.4778,0.938,154.3,251.9,0.0
2024-03-12 08:30:00+00,32.2,56.16,991.5508,1.245,250.2,168.6,0.0
2024-03-12 08:40:00+00,32.18,54.09,991.6237,0.961,213.5,111.6,0.0
2024-03-12 08:50:00+00,31.91,55.75,991.5169,1.111,238.8,144.0,0.0
2024-03-12 09:00:00+00,31.64,59.69,991.6482,1.063,141.6,146.0,0.0
2024-03-12 09:10:00+00,31.51,59.39,991.6541,1.301,172.7,147.1,0.0
2024-03-12 09:20:00+00,31.27,60.96,991.7873,0.925,156.2,104.3,0.0
2024-03-12 09:30:00+00,31.08,61.01,991.9146,1.428,151.0,111.6,0.0
2024-03-12 09:40:00+00,30.87,61.96,992.1113,1.27,170.3,91.3,0.0
2024-03-12 09:50:00+00,30.56,62.42,992.3552,1.221,137.7,76.95,0.0
2024-03-12 10:00:00+00,30.33,62.3,992.4696,1.735,89.5,75.92,0.0
2024-03-12 10:10:00+00,30.03,63.06,992.607,1.451,129.1,37.77,0.0
2024-03-12 10:20:00+00,29.77,64.2,992.7973,1.541,114.8,21.37,0.0
2024-03-12 10:30:00+00,29.56,64.31,992.8103,1.651,139.1,21.82,0.0
2024-03-12 10:40:00+00,29.5,64.57,993.0358,1.293,160.0,10.15,0.0
2024-03-12 10:50:00+00,29.29,65.2,993.4884,1.44,123.4,1.93,0.0
2024-03-12 11:00:00+00,29.21,65.63,993.6551,1.13,188.9,0.0,0.0
2024-03-12 11:10:00+00,29.14,65.84,993.8276,1.356,162.3,0.0,0.0
2024-03-12 11:20:00+00,29.05,66.29,994.0251,1.03,146.9,0.0,0.0
2024-03-12 11:30:00+00,28.96,66.83,994.0246,0.934,216.9,0.0,0.0
2024-03-12 11:40:00+00,28.89,66.76,993.683,0.59,235.6,0.0,0.0
2024-03-12 11:50:00+00,28.99,65.5,993.7682,0.811,271.7,0.0,0.0
2024-03-12 12:00:00+00,28.97,64.78,993.7591,0.677,272.9,0.0,0.0
2024-03-12 12:10:00+00,29.03,63.86,993.8123,0.742,270.9,0.0,0.0
2024-03-12 12:20:00+00,28.82,65.34,993.7985,0.292,180.0,0.0,0.0
2024-03-12 12:30:00+00,28.51,65.5,993.7946,0.473,252.2,0.0,0.0
2024-03-12 12:40:00+00,28.73,63.54,993.8788,0.214,238.8,0.0,0.0
2024-03-12 12:50:00+00,28.69,64.38,994.0324,0.289,179.1,0.0,0.0
2024-03-12 13:00:00+00,27.71,70.0,994.1602,0.0,166.2,0.0,0.0
2024-03-12 13:10:00+00,27.21,72.64,994.2918,0.0,195.2,0.0,0.0
2024-03-12 13:20:00+00,26.99,74.15,994.4839,0.437,195.1,0.0,0.0
2024-03-12 13:30:00+00,26.85,76.64,994.5424,0.711,73.82,0.0,0.0
2024-03-12 13:40:00+00,26.21,79.88,994.6705,0.0,182.1,0.0,0.0
2024-03-12 13:50:00+00,26.23,79.62,994.8083,0.261,218.9,0.0,0.0
2024-03-12 14:00:00+00,26.38,80.0,994.8738,0.314,237.2,0.0,0.0
2024-03-12 14:10:00+00,26.61,84.0,994.9767,0.0,268.8,0.0,0.0
2024-03-12 14:20:00+00,26.58,86.9,995.0139,0.0,255.5,0.0,0.0
2024-03-12 14:30:00+00,26.52,88.0,994.8508,0.0,210.9,0.0,0.0
2024-03-12 14:40:00+00,26.18,89.2,994.8041,0.0,236.5,0.0,0.0
2024-03-12 14:50:00+00,26.11,90.2,994.8173,0.15,143.4,0.0,0.0
2024-03-12 15:00:00+00,25.81,91.5,994.5896,0.127,67.35,0.0,0.0
2024-03-12 15:10:00+00,25.53,91.9,994.5913,0.308,82.2,0.0,0.0
2024-03-12 15:20:00+00,25.5,90.7,994.6973,0.0,106.2,0.0,0.0
2024-03-12 15:30:00+00,25.62,90.9,994.807,0.024,147.9,0.0,0.0
2024-03-12 15:40:00+00,25.64,91.6,994.946,0.046,90.6,0.0,0.0
2024-03-12 15:50:00+00,25.55,92.4,995.0207,0.158,89.8,0.0,0.0
2024-03-12 16:00:00+00,25.47,92.4,995.057,0.682,90.2,0.0,0.0
2024-03-12 16:10:00+00,25.47,92.2,994.9383,0.907,89.2,0.0,0.0
2024-03-12 16:20:00+00,25.32,92.2,994.8338,0.634,78.55,0.0,0.0
2024-03-12 16:30:00+00,25.34,91.8,994.843,0.266,56.37,0.0,0.0
2024-03-12 16:40:00+00,25.55,89.6,994.7262,0.943,60.85,0.0,0.0
2024-03-12 16:50:00+00,25.77,88.3,994.5728,0.724,72.75,0.0,0.0
2024-03-12 17:00:00+00,25.73,88.2,994.505,0.702,72.0,0.0,0.0
2024-03-12 17:10:00+00,25.65,88.7,994.4258,0.399,84.0,0.0,0.0
2024-03-12 17:20:00+00,25.64,88.5,994.3358,0.135,82.1,0.0,0.0
2024-03-12 17:30:00+00,25.46,89.7,994.201,0.671,86.8,0.0,0.0
2024-03-12 17:40:00+00,25.48,88.9,994.1279,0.118,74.5,0.0,0.0
2024-03-12 17:50:00+00,25.48,89.3,993.8931,0.502,78.83,0.0,0.0
2024-03-12 18:00:00+00,25.24,90.7,993.6651,0.563,71.25,0.0,0.0
2024-03-12 18:10:00+00,25.11,91.6,993.5773,0.373,64.86,0.0,0.0
2024-03-12 18:20:00+00,25.02,91.6,993.5293,0.256,75.05,0.0,0.0
2024-03-12 18:30:00+00,25.01,92.0,993.4136,0.044,56.31,0.0,0.0
2024-03-12 18:40:00+00,24.98,92.2,993.2068,0.191,56.2,0.0,0.0
2024-03-12 18:50:00+00,24.98,92.5,993.1282,0.124,48.07,0.0,0.0
2024-03-12 19:00:00+00,24.98,92.6,993.0878,0.032,47.62,0.0,0.0
2024-03-12 19:10:00+00,24.92,92.7,992.9407,0.844,56.42,0.0,0.0
2024-03-12 19:20:00+00,24.92,92.7,992.9371,0.326,61.66,0.0,0.0
2024-03-12 19:30:00+00,24.87,92.9,992.9434,0.048,52.72,0.0,0.0
2024-03-12 19:40:00+00,24.74,93.6,992.9516,0.0,58.43,0.0,0.0
2024-03-12 19:50:00+00,24.61,94.2,992.8905,0.019,47.97,0.0,0.0
2024-03-12 20:00:00+00,24.56,94.5,992.8593,0.0,106.2,0.0,0.0
2024-03-12 20:10:00+00,24.51,94.5,992.885,0.0,207.2,0.0,0.0
2024-03-12 20:20:00+00,24.46,94.7,992.9665,0.0,237.4,0.0,0.0
2024-03-12 20:30:00+00,24.42,94.9,993.0378,0.0,180.7,0.0,0.0
2024-03-12 20:40:00+00,24.36,95.2,993.0551,0.0,96.4,0.0,0.0
2024-03-12 20:50:00+00,24.25,95.5,993.0948,0.065,88.4,0.0,0.0
2024-03-12 21:00:00+00,24.23,95.9,993.2324,0.182,66.11,0.0,0.0
2024-03-12 21:10:00+00,24.33,96.1,993.333,0.41,54.87,0.0,0.0
2024-03-12 21:20:00+00,24.47,95.4,993.4816,0.674,60.19,0.0,0.0
2024-03-12 21:30:00+00,24.55,94.8,993.5768,0.545,57.41,0.0,0.0
2024-03-12 21:40:00+00,24.56,95.0,993.6668,1.019,60.46,0.0,0.0
2024-03-12 21:50:00+00,24.66,94.5,993.7736,0.507,60.65,0.0,0.0
2024-03-12 22:00:00+00,24.69,94.4,993.7228,0.446,54.4,0.0,0.0
2024-03-12 22:10:00+00,24.66,94.6,993.6122,0.248,65.31,0.0,0.0
2024-03-12 22:20:00+00,24.66,94.9,993.8879,0.227,50.22,0.0,0.0
2024-03-12 22:30:00+00,24.68,94.5,994.0874,0.165,54.28,0.0,0.0
2024-03-12 22:40:00+00,24.77,94.5,994.2458,0.112,52.54,0.0,0.0
2024-03-12 22:50:00+00,24.8,94.4,994.2665,0.226,62.44,0.577,0.0
2024-03-12 23:00:00+00,24.83,94.3,994.1876,0.318,70.91,3.284,0.0
2024-03-12 23:10:00+00,24.82,94.4,994.1926,0.0,84.4,9.3,0.0
2024-03-12 23:20:00+00,24.88,94.3,994.1914,0.879,92.3,22.12,0.0
2024-03-12 23:30:00+00,24.96,94.3,994.3261,0.506,83.0,35.31,0.0
2024-03-12 23:40:00+00,25.16,93.6,994.4402,0.0,69.35,61.41,0.0
2024-03-12 23:50:00+00,25.49,92.7,994.3228,0.32,64.74,113.2,0.0
2024-03-13 00:00:00+00,25.93,90.6,994.3104,0.54,65.53,119.3,0.0
2024-03-13 00:10:00+00,26.26,88.1,994.417,0.566,82.6,199.2,0.0
2024-03-13 00:20:00+00,26.67,85.7,994.6293,0.509,103.6,170.5,0.0
2024-03-13 00:30:00+00,26.79,84.9,994.6693,0.418,84.6,188.5,0.0
2024-03-13 00:40:00+00,27.15,84.2,994.8299,0.066,112.4,204.5,0.0
2024-03-13 00:50:00+00,27.28,83.2,995.1445,0.099,75.68,194.5,0.0
2024-03-13 01:00:00+00,27.56,82.1,995.1378,0.579,65.86,191.5,0.0
2024-03-13 01:10:00+00,27.78,81.1,995.0111,0.173,88.7,314.7,0.0
2024-03-13 01:20:00+00,28.3,77.41,995.0264,0.559,93.2,365.2,0.0
2024-03-13 01:30:00+00,28.88,73.2,994.9731,0.597,133.8,715.9,0.0
2024-03-13 01:40:00+00,29.31,71.26,994.8704,0.688,184.7,525.8,0.0
2024-03-13 01:50:00+00,29.84,68.88,994.7196,1.296,118.8,782.7,0.0
2024-03-13 02:00:00+00,30.12,67.56,994.6201,0.659,173.4,774.6,0.0
2024-03-13 02:10:00+00,30.44,66.25,994.7153,0.956,112.5,793.5,0.0
2024-03-13 02:20:00+00,30.68,64.17,994.7851,0.708,172.2,749.5,0.0
2024-03-13 02:30:00+00,30.98,64.19,994.8216,0.839,204.1,677.6,0.0
2024-03-13 02:40:00+00,30.99,63.44,994.9053,1.066,205.5,856.0,0.0
2024-03-13 02:50:00+00,31.78,61.32,994.8493,0.947,181.1,888.0,0.0
2024-03-13 03:00:00+00,31.6,61.84,994.7693,0.765,178.9,808.0,0.0
2024-03-13 03:10:00+00,31.68,61.25,994.6541,1.782,232.8,950.0,0.0
2024-03-13 03:20:00+00,31.62,61.05,994.5763,1.739,225.7,630.4,0.0
2024-03-13 03:30:00+00,31.97,62.31,994.4448,1.738,237.7,875.0,0.0
2024-03-13 03:40:00+00,31.58,63.59,994.3959,1.982,226.7,554.1,0.0
2024-03-13 03:50:00+00,30.88,66.48,994.3788,1.688,224.3,192.9,0.0
2024-03-13 04:00:00+00,30.38,68.8,994.3914,1.421,231.1,179.7,0.0
2024-03-13 04:10:00+00,30.24,70.87,994.3459,0.76,222.0,210.1,0.0
2024-03-13 04:20:00+00,30.5,70.12,994.0264,0.291,210.8,454.6,0.0
2024-03-13 04:30:00+00,31.11,69.14,993.6233,1.163,200.2,477.6,0.0
2024-03-13 04:40:00+00,31.24,68.65,993.4359,1.192,214.3,516.8,0.0
2024-03-13 04:50:00+00,31.22,69.87,993.4326,1.762,212.7,458.1,0.0
2024-03-13 05:00:00+00,30.96,70.84,993.433,1.34,201.3,312.4,0.0
2024-03-13 05:10:00+00,31.06,71.38,993.297,0.985,208.7,356.0,0.0
2024-03-13 05:20:00+00,30.71,72.14,993.2258,1.016,221.3,295.4,0.0
2024-03-13 05:30:00+00,30.71,72.27,993.1056,0.947,229.9,266.7,0.0
2024-03-13 05:40:00+00,30.6,73.4,992.9677,1.234,219.9,429.2,0.0
2024-03-13 05:50:00+00,31.62,68.71,992.5426,1.49,237.1,815.0,0.0
2024-03-13 06:00:00+00,31.69,66.73,992.2939,1.583,229.1,683.7,0.0
2024-03-13 06:10:00+00,31.82,67.58,992.1821,1.732,231.4,709.0,0.0
2024-03-13 06:20:00+00,32.09,65.55,992.0585,1.754,232.3,775.4,0.0
2024-03-13 06:30:00+00,31.72,68.7,991.9064,1.769,208.9,400.8,0.0
2024-03-13 06:40:00+00,31.09,71.71,991.8366,1.956,210.4,141.7,0.0
2024-03-13 06:50:00+00,30.62,73.95,991.7193,1.891,207.7,344.1,0.0
2024-03-13 07:00:00+00,30.83,73.86,991.7273,1.665,227.3,268.8,0.0
2024-03-13 07:10:00+00,30.47,74.15,991.8005,1.907,218.8,238.5,0.0
2024-03-13 07:20:00+00,30.87,73.2,991.6893,1.384,221.7,553.0,0.0
2024-03-13 07:30:00+00,31.71,69.89,991.5568,1.664,226.9,632.0,0.0
2024-03-13 07:40:00+00,31.34,70.73,991.4559,1.767,222.4,411.7,0.0
2024-03-13 07:50:00+00,31.28,71.85,991.4041,1.4,221.0,363.7,0.0
2024-03-13 08:00:00+00,31.15,72.56,991.3706,1.532,221.5,374.2,0.0
2024-03-13 08:10:00+00,31.22,72.46,991.2836,1.063,218.6,262.8,0.0
2024-03-13 08:20:00+00,31.08,72.92,991.2877,1.674,222.6,214.2,0.0
2024-03-13 08:30:00+00,30.74,74.93,991.1993,1.53,210.5,204.6,0.0
2024-03-13 08:40:00+00,30.6,75.51,991.2424,1.372,220.5,105.6,0.0
2024-03-13 08:50:00+00,30.18,76.38,991.3883,1.87,226.1,115.0,0.0
2024-03-13 09:00:00+00,30.17,76.38,991.5348,1.565,225.5,135.1,0.0
2024-03-13 09:10:00+00,30.18,76.04,991.5018,1.503,222.9,192.6,0.0
2024-03-13 09:20:00+00,30.11,76.41,991.5158,1.633,216.6,124.2,0.0
2024-03-13 09:30:00+00,29.91,78.06,991.65,1.734,223.7,91.7,0.0
2024-03-13 09:40:00+00,29.75,78.2,991.6838,2.384,228.3,51.69,0.0
2024-03-13 09:50:00+00,29.47,79.08,991.729,2.056,219.9,33.96,0.0
2024-03-13 10:00:00+00,29.17,80.0,992.004,1.079,246.9,27.54,0.0
2024-03-13 10:10:00+00,29.03,80.4,992.2625,2.019,243.0,19.16,0.0
2024-03-13 10:20:00+00,28.99,80.8,992.455,1.079,228.1,38.96,0.0
2024-03-13 10:30:00+00,28.99,76.54,992.7311,0.928,277.2,31.42,0.0
2024-03-13 10:40:00+00,29.12,71.4,993.0042,0.83,244.4,8.45,0.0
2024-03-13 10:50:00+00,28.76,79.74,993.2608,0.881,253.4,0.42,0.0
2024-03-13 11:00:00+00,28.44,82.2,993.3378,0.226,184.6,0.0,0.0
2024-03-13 11:10:00+00,27.93,84.6,993.3858,0.11,210.3,0.0,0.0
2024-03-13 11:20:00+00,27.74,82.0,993.194,0.79,103.1,0.0,0.0
2024-03-13 11:30:00+00,28.0,73.62,993.3407,0.818,164.5,0.0,0.0
2024-03-13 11:40:00+00,27.98,72.9,993.4586,0.735,189.4,0.0,0.0
2024-03-13 11:50:00+00,27.96,72.6,993.6076,0.805,208.5,0.0,0.0
2024-03-13 12:00:00+00,27.92,72.54,993.8553,0.829,181.9,0.0,0.0
2024-03-13 12:10:00+00,27.87,72.65,993.9654,0.877,189.8,0.0,0.0
2024-03-13 12:20:00+00,27.91,71.78,994.1247,1.32,148.8,0.0,0.0
2024-03-13 12:30:00+00,27.99,71.23,994.2641,1.074,200.2,0.0,0.0
2024-03-13 12:40:00+00,27.93,71.26,994.4591,0.775,134.9,0.0,0.0
2024-03-13 12:50:00+00,27.86,71.58,994.6538,0.849,139.7,0.0,0.0
2024-03-13 13:00:00+00,27.78,71.88,994.7386,0.984,230.2,0.0,0.0
2024-03-13 13:10:00+00,27.62,73.43,994.6898,0.959,256.5,0.0,0.0
2024-03-13 13:20:00+00,27.28,75.37,994.5686,0.31,223.2,0.0,0.0
2024-03-13 13:30:00+00,27.4,74.25,994.6126,0.858,270.9,0.0,0.0
2024-03-13 13:40:00+00,27.51,73.23,994.6224,0.483,180.6,0.0,0.0
2024-03-13 13:50:00+00,27.43,73.69,994.5496,0.14,203.1,0.0,0.0
2024-03-13 14:00:00+00,27.33,73.98,994.5986,0.595,192.8,0.0,0.0
2024-03-13 14:10:00+00,27.33,74.28,994.6971,0.543,244.8,0.0,0.0
2024-03-13 14:20:00+00,27.27,74.57,994.7548,0.156,241.4,0.0,0.0
2024-03-13 14:30:00+00,27.24,74.92,994.8936,0.171,242.5,0.0,0.0
2024-03-13 14:40:00+00,27.11,75.84,994.8774,0.075,239.5,0.0,0.0
2024-03-13 14:50:00+00,26.94,77.19,994.8802,0.144,243.9,0.0,0.0
2024-03-13 15:00:00+00,26.79,77.7,994.9248,0.095,196.5,0.0,0.0
2024-03-13 15:10:00+00,26.77,77.23,994.9338,0.346,178.4,0.0,0.0
2024-03-13 15:20:00+00,26.93,75.63,994.8085,0.828,73.2,0.0,0.0
2024-03-13 15:30:00+00,26.83,75.99,994.6808,0.851,68.74,0.0,0.0
2024-03-13 15:40:00+00,26.63,77.66,994.6889,0.236,75.48,0.0,0.0
2024-03-13 15:50:00+00,26.33,80.2,994.6738,0.236,79.8,0.0,0.0
2024-03-13 16:00:00+00,26.26,81.5,994.7353,0.019,194.5,0.0,0.0
2024-03-13 16:10:00+00,26.14,83.0,994.877,0.181,109.0,0.0,0.0
2024-03-13 16:20:00+00,25.94,84.9,994.9785,0.189,66.24,0.0,0.0
2024-03-13 16:30:00+00,25.73,87.4,994.9579,0.321,63.93,0.0,0.0
2024-03-13 16:40:00+00,25.65,89.0,994.8039,0.812,75.83,0.0,0.0
2024-03-13 16:50:00+00,25.66,89.3,994.7705,0.707,71.19,0.0,0.0
2024-03-13 17:00:00+00,25.63,89.8,994.6296,0.489,64.23,0.0,0.0
2024-03-13 17:10:00+00,25.57,90.1,994.4247,0.626,73.01,0.0,0.0
2024-03-13 17:20:00+00,25.48,90.4,994.2276,0.478,77.36,0.0,0.0
2024-03-13 17:30:00+00,25.46,90.7,994.0951,0.331,70.92,0.0,0.0
2024-03-13 17:40:00+00,25.4,91.0,994.1695,0.09,71.05,0.0,0.0
2024-03-13 17:50:00+00,25.35,91.6,994.0793,0.774,90.5,0.0,0.0
2024-03-13 18:00:00+00,25.29,92.1,993.9327,0.07,70.36,0.0,0.0
2024-03-13 18:10:00+00,25.22,92.5,993.8058,0.0,55.9,0.0,0.0
2024-03-13 18:20:00+00,25.13,93.0,993.6523,0.0,76.38,0.0,0.0
2024-03-13 18:30:00+00,25.06,93.1,993.7088,0.0,74.69,0.0,0.0
2024-03-13 18:40:00+00,25.08,93.1,993.6433,0.0,80.1,0.0,0.0
2024-03-13 18:50:00+00,25.08,93.2,993.5586,0.059,69.14,0.0,0.0
2024-03-13 19:00:00+00,25.08,93.0,993.5394,0.467,71.13,0.0,0.0
2024-03-13 19:10:00+00,25.14,92.3,993.4241,0.018,82.9,0.0,0.0
2024-03-13 19:20:00+00,25.15,92.2,993.322,0.0,62.53,0.0,0.0
2024-03-13 19:30:00+00,25.18,92.0,993.2338,0.309,63.96,0.0,0.0
2024-03-13 19:40:00+00,25.16,92.3,993.3796,0.285,80.2,0.0,0.0
2024-03-13 19:50:00+00,25.14,91.9,993.3922,0.286,126.5,0.0,0.0
2024-03-13 20:00:00+00,25.32,89.9,993.2061,0.558,116.9,0.0,0.0
2024-03-13 20:10:00+00,25.58,87.4,992.8978,0.551,73.95,0.0,0.0
2024-03-13 20:20:00+00,25.59,86.4,992.8559,0.334,88.2,0.0,0.0
2024-03-13 20:30:00+00,25.66,86.3,992.9573,0.074,79.11,0.0,0.0
2024-03-13 20:40:00+00,25.41,89.1,992.9896,0.516,82.1,0.0,0.0
2024-03-13 20:50:00+00,25.21,90.8,993.0599,0.551,92.0,0.0,0.0
2024-03-13 21:00:00+00,25.13,91.7,993.1381,0.21,85.2,0.0,0.0
2024-03-13 21:10:00+00,25.11,91.8,993.2648,0.174,62.85,0.0,0.0
2024-03-13 21:20:00+00,25.02,92.5,993.4919,0.133,75.01,0.0,0.0
2024-03-13 21:30:00+00,24.92,93.0,993.7096,0.099,145.6,0.0,0.0
2024-03-13 21:40:00+00,24.9,93.4,993.8521,0.126,123.5,0.0,0.0
2024-03-13 21:50:00+00,24.82,93.7,994.124,0.388,175.1,0.0,0.0
2024-03-13 22:00:00+00,24.84,93.7,994.3104,0.065,143.6,0.0,0.0
2024-03-13 22:10:00+00,24.84,93.6,994.3473,0.091,188.0,0.0,0.0
2024-03-13 22:20:00+00,24.82,93.9,994.3478,0.0,75.3,0.0,0.0
2024-03-13 22:30:00+00,24.7,94.5,994.3348,0.0,79.46,0.0,0.0
2024-03-13 22:40:00+00,24.61,95.0,994.2555,0.765,88.4,0.0,0.0
2024-03-13 22:50:00+00,24.57,95.4,994.1539,1.022,83.7,0.79,0.0
2024-03-13 23:00:00+00,24.55,95.6,994.3006,0.84,76.04,7.774,0.0
2024-03-13 23:10:00+00,24.58,95.6,994.4933,0.644,64.5,19.95,0.0
2024-03-13 23:20:00+00,24.72,94.7,994.6373,1.047,61.14,34.86,0.0
2024-03-13 23:30:00+00,24.96,93.8,994.7066,0.845,58.59,52.06,0.0
2024-03-13 23:40:00+00,25.13,93.3,994.7808,0.603,60.1,72.85,0.0
2024-03-13 23:50:00+00,25.39,92.6,994.8967,0.057,53.92,99.8,0.0
2024-03-14 00:00:00+00,25.73,91.0,994.9158,0.457,78.26,129.7,0.0
2024-03-14 00:10:00+00,26.15,89.4,994.8987,0.322,73.21,158.0,0.0
2024-03-14 00:20:00+00,26.55,86.8,995.1013,0.468,112.8,188.9,0.0
2024-03-14 00:30:00+00,26.7,85.5,995.324,0.857,83.8,193.7,0.0
2024-03-14 00:40:00+00,26.85,85.4,995.5459,0.845,56.6,155.1,0.0
2024-03-14 00:50:00+00,26.94,84.7,995.7574,0.421,63.5,156.7,0.0
