date,tt,rh,pp,ws,wd,sr,rr
2024-01-02 20:10:00+00,23.0,92.4,934.195,0.0,257.5,0.0,0.0
2024-01-02 20:20:00+00,23.06,92.7,934.0999,0.0,242.8,0.0,0.0
2024-01-02 20:30:00+00,23.04,92.1,934.18,0.0,243.8,0.0,0.0
2024-01-02 20:40:00+00,23.05,91.3,934.2,0.0,228.4,0.0,0.0
2024-01-02 20:50:00+00,23.04,91.2,934.2,0.0,208.4,0.0,0.0
2024-01-02 21:00:00+00,23.12,91.7,934.11,0.0,230.9,0.0,0.0
2024-01-02 21:10:00+00,23.07,91.6,934.0399,0.0,266.2,0.0,0.0
2024-01-02 21:20:00+00,22.99,92.3,934.0199,0.0,181.9,0.0,0.0
2024-01-02 21:30:00+00,22.94,92.7,934.0999,0.0,133.4,0.0,0.2
2024-01-02 21:40:00+00,22.99,92.8,934.16,0.0,148.1,0.0,0.0
2024-01-02 21:50:00+00,22.89,92.9,934.3299,0.0,147.7,0.0,0.0
2024-01-02 22:00:00+00,22.75,93.0,934.505,0.0,113.6,0.0,0.0
2024-01-02 22:10:00+00,22.61,93.1,934.6649,0.0,99.3,0.0,0.0
2024-01-02 22:20:00+00,22.53,93.3,934.745,0.0,199.2,0.0,0.0
2024-01-02 22:30:00+00,22.54,93.5,934.7899,0.0,295.0,0.0,0.0
2024-01-02 22:40:00+00,22.56,93.6,934.9,0.0,301.4,0.376,0.0
2024-01-02 22:50:00+00,22.53,93.7,934.9,0.0,245.2,2.041,0.0
2024-01-02 23:00:00+00,22.52,93.4,934.965,0.0,239.5,5.02,0.0
2024-01-02 23:10:00+00,22.61,93.6,935.035,0.0,222.2,13.79,0.0
2024-01-02 23:20:00+00,22.69,93.5,935.295,0.0,236.0,21.43,0.0
2024-01-02 23:30:00+00,22.78,93.2,935.4149,0.0,281.2,27.38,0.0
2024-01-02 23:40:00+00,22.91,93.1,935.565,0.0,292.5,37.2,0.0
2024-01-02 23:50:00+00,23.06,93.0,935.5999,0.0,290.9,32.24,0.0
2024-01-03 00:00:00+00,23.07,92.5,935.53,0.0,273.9,50.37,0.0
2024-01-03 00:10:00+00,23.22,92.2,935.6699,0.0,195.9,55.45,0.0
2024-01-03 00:20:00+00,23.41,91.5,935.7399,0.0,220.0,76.11,0.0
2024-01-03 00:30:00+00,23.64,91.0,935.7249,0.0,275.5,100.4,0.0
2024-01-03 00:40:00+00,23.93,89.9,935.78,0.0,249.3,131.4,0.0
2024-01-03 00:50:00+00,24.33,86.6,935.955,0.0,225.0,178.9,0.0
2024-01-03 01:00:00+00,24.66,85.2,936.205,0.0,280.2,118.8,0.0
2024-01-03 01:10:00+00,24.52,84.4,936.375,0.0,185.7,103.2,0.0
2024-01-03 01:20:00+00,24.25,86.5,936.4,0.0,71.77,47.6,0.0
2024-01-03 01:30:00+00,24.12,86.4,936.3299,0.0,152.1,92.2,0.0
2024-01-03 01:40:00+00,24.67,83.8,936.1499,0.0,213.9,179.3,0.0
2024-01-03 01:50:00+00,25.17,81.9,936.0999,0.0,267.6,183.1,0.0
2024-01-03 02:00:00+00,25.17,81.6,936.18,0.0,270.9,178.0,0.0
2024-01-03 02:10:00+00,25.49,80.4,936.13,0.0,259.2,312.0,0.0
2024-01-03 02:20:00+00,25.9,78.4,936.085,0.0,274.1,313.5,0.0
2024-01-03 02:30:00+00,26.24,77.81,936.0,0.0,280.0,396.9,0.0
2024-01-03 02:40:00+00,26.53,77.07,935.9,0.0,270.4,369.2,0.0
2024-01-03 02:50:00+00,26.77,76.66,935.84,0.0,278.7,402.7,0.0
2024-01-03 03:00:00+00,26.82,76.27,935.7999,0.0,261.7,366.7,0.0
2024-01-03 03:10:00+00,26.93,75.45,935.785,0.0,286.9,351.8,0.0
2024-01-03 03:20:00+00,26.99,76.37,935.73,0.0,286.7,277.4,0.0
2024-01-03 03:30:00+00,26.61,77.76,935.8449,0.0,299.8,315.0,0.0
